Sample,X,Y,Z
827,-0.195,0.016,0.934
828,-0.012,-0.031,1.043
829,0.051,0.074,0.992
830,0.000,0.070,0.965
831,0.023,0.035,1.027
832,0.012,-0.012,1.094
833,-0.008,0.168,0.828
834,0.109,-0.023,1.004
835,0.074,-0.055,1.066
836,-0.195,-0.059,1.008
837,-0.277,-0.066,0.957
838,-0.145,-0.152,1.051
839,-0.133,0.039,0.809
840,-0.031,-0.039,0.953
841,0.281,-0.016,1.062
842,0.227,0.027,0.934
843,0.195,0.090,0.914
844,0.238,0.008,1.000
845,-0.012,-0.109,0.965
846,-0.195,-0.023,0.953
847,-0.211,-0.055,1.004
848,-0.293,0.051,0.785
849,-0.246,-0.090,1.020
850,0.055,0.043,1.051
851,0.180,0.039,0.992
852,0.188,0.047,0.957
853,0.141,-0.039,1.191
854,-0.094,0.055,0.855
855,-0.223,-0.062,0.910
856,-0.027,-0.043,1.035
857,-0.055,-0.035,1.043
858,-0.043,0.020,0.988
859,0.113,0.051,1.070
860,-0.109,-0.012,0.965
861,-0.152,0.039,0.953
862,0.086,0.039,1.020
863,0.141,0.156,0.930
864,0.070,0.012,0.961
865,-0.023,-0.016,1.086
866,-0.023,-0.016,1.086
867,-0.125,-0.125,1.152
868,-0.117,0.008,0.965
869,-0.121,0.012,0.996
870,-0.090,0.055,0.945
871,-0.070,-0.031,1.008
872,-0.074,0.004,1.004
873,-0.039,-0.086,1.180
874,0.078,-0.027,0.996
875,0.246,-0.023,1.074
876,0.301,0.070,0.859
877,0.180,0.035,0.812
878,-0.039,-0.027,0.938
879,-0.285,-0.055,0.836
880,-0.418,-0.141,0.941
881,-0.344,-0.027,0.910
882,-0.223,-0.082,0.949
883,-0.020,0.023,0.871
884,0.129,0.043,1.020
885,0.266,0.168,0.914
886,0.277,0.012,0.969
887,0.211,0.008,1.016
888,-0.012,-0.047,1.055
889,-0.090,-0.059,1.031
890,-0.090,-0.059,1.031
891,-0.141,0.035,0.965
