Sample,X,Y,Z
724,-0.391,-0.230,0.902
725,-0.430,-0.055,0.883
726,-0.352,0.031,0.730
727,-0.066,-0.203,1.016
728,0.180,-0.270,1.039
729,0.320,-0.070,0.891
730,0.387,0.137,0.840
731,0.223,0.090,0.766
732,0.066,0.191,0.953
733,-0.023,-0.152,1.246
734,-0.352,-0.156,1.199
735,-0.562,0.094,1.164
736,-0.691,0.086,0.871
737,-0.270,0.086,0.926
738,0.293,-0.141,1.043
739,0.414,-0.039,1.059
740,0.691,0.062,1.031
741,0.715,0.016,0.949
742,0.309,0.184,0.957
743,-0.090,-0.062,1.129
744,-0.180,0.176,1.082
745,-0.457,-0.027,1.191
746,-0.676,-0.219,1.227
747,-0.461,-0.246,1.148
748,0.012,0.211,0.758
749,0.348,0.031,0.715
750,0.387,-0.328,0.910
751,0.414,-0.352,0.875
752,0.336,0.137,0.676
753,-0.211,0.031,0.777
754,-0.578,-0.301,1.023
755,-0.332,-0.172,1.031
756,-0.387,-0.031,1.078
757,-0.422,0.008,1.113
758,-0.117,0.023,0.938
759,0.078,-0.027,1.102
760,0.172,0.109,0.934
761,0.406,-0.023,1.027
762,0.598,0.219,0.938
763,0.344,0.051,1.129
764,-0.168,-0.039,1.074
765,-0.488,-0.012,1.004
766,-0.438,0.332,0.973
767,-0.160,-0.020,1.129
768,0.129,-0.148,1.188
769,0.363,-0.020,1.172
770,0.328,0.125,0.949
771,0.098,-0.121,0.965
772,0.129,-0.203,0.965
773,0.094,0.172,0.754
774,-0.055,0.004,0.969
775,-0.051,-0.344,1.164
776,-0.352,-0.414,1.117
777,-0.332,-0.051,0.895
778,-0.117,0.020,0.688
779,0.082,-0.125,0.785
780,0.086,-0.293,1.047
781,-0.039,-0.137,0.832
782,0.016,-0.031,0.898
783,-0.203,0.141,0.859
784,0.027,0.000,1.016
785,0.297,0.129,1.074
786,-0.023,0.070,1.023
787,-0.188,-0.051,1.164
788,-0.453,-0.070,1.035
789,-0.375,0.156,0.969
790,-0.109,0.219,0.883
791,0.281,0.047,1.102
792,0.602,0.043,1.324
793,0.375,0.090,1.270
794,0.121,0.141,0.953
795,-0.062,0.078,1.062
796,0.160,0.031,1.000
797,0.020,-0.230,1.266
798,-0.078,0.191,0.820
799,-0.223,-0.047,0.945
800,-0.227,-0.133,1.004
801,-0.230,-0.379,1.027
802,-0.102,-0.129,0.797
803,0.188,-0.074,0.781
804,0.164,-0.180,0.668
805,-0.035,-0.445,1.035
806,-0.004,-0.043,0.715
807,-0.004,-0.043,0.715
808,-0.051,0.051,0.895
809,-0.223,-0.004,0.988
810,-0.297,-0.121,1.109
811,-0.156,0.043,1.164
812,-0.402,0.117,1.031
813,-0.281,-0.059,1.004
814,0.176,-0.242,1.219
